merchant_id,mcc,vertical,country,trust_score,prior_cb_rate,refund_rate,cancel_rate,website_uptime,sentiment,sales_growth_3m,payout_delay_days,reserve_percent,deposit_policy_percent,days_in_advance,booking_amount,new_merchant,shock_flag
M0474,4121,transport_shuttle,BR,75.47041086,0.006399902,0.029004614,0.165232296,0.972547711,0.298365229,-0.042683879,7,5.408843358,0,0,34.21,0,0
M0740,7922,event_ticketing,BR,75.71573131,0.027059664,0.082825489,0.180465402,0.985914694,0.381923127,0.178338274,1,6.651758933,0,101,393.3,0,0
M0201,4722,online_travel_agency,SG,96.04635949,0.018893522,0.045125654,0.168056717,0.99464646,0.258518392,-0.051609474,7,2.386848913,33.0708653,106,31.81,0,0
M0647,5817,digital_services,SG,88.26991649,0.007164444,0.289808519,0.107900214,0.989519646,0.705936585,0.104882076,14,9.651877791,18.79652709,0,45.66,0,0
M0777,4511,airline,CA,61.34754034,0.049615031,0.02488945,0.180450711,0.973195727,0.193765057,0.157919755,14,9.578362266,18.33863473,55,14.96,0,0
M0368,5817,digital_services,AU,68.39497822,0.012145644,0.209784299,0.03974683,0.995250968,0.007419346,0.157703141,0,3.363076212,13.27717794,16,101.64,0,0
M0742,5964,retail_goods_prepay,SG,48.45615772,0.029016107,0.073764393,0.02779862,0.981572595,-0.117869793,0.053475325,2,7.389804926,9.022430891,30,24.98,0,0
M0662,4722,tour_operator,CA,76.21867447,0.043831177,0.023100178,0.179951571,0.973642904,0.671838578,0.118726009,7,5.941893157,3.692967413,79,109.24,0,0
M0609,4511,airline,ZA,57.6620829,0.016539697,0.069138651,0.15493828,0.995701859,0.285765516,0.201258077,1,7.614107048,8.509111811,193,75.88,0,0
M0087,7011,hotel,AE,25,0.008123007,0.029183412,0.192988771,0.991163177,0.352929532,0.000647357,7,4.595376321,26.29687044,37,36.31,1,0
M0626,4121,transport_shuttle,BR,79.46966409,0.002061376,0.081323694,0.264297804,0.995524672,0.359669543,-0.147839567,14,1.793692651,1.55341515,9,61.65,0,0
M0003,4722,online_travel_agency,BR,87.00758856,0.037086334,0.279656559,0.191929659,0.983183108,-0.021009811,0.031095562,1,10.75039421,2.134060186,18,37.29,0,0
M0243,5817,digital_services,GB,84.648653,0.020417614,0.061794951,0.10388102,0.984611153,0.177730013,0.078138207,7,4.519548638,21.01025048,0,51.47,0,0
M0500,8299,education_courses,EU,48.14104592,0.05080753,0.198651825,0.163660289,0.980629688,0.9,0.269432373,7,6.007279322,21.06526329,26,63.54,1,0
M0650,4722,online_travel_agency,BR,59.31782647,0.016315236,0.073654401,0.092549547,0.992364,-0.14034064,0.39163379,0,6.672035832,25.5304015,29,44.39,0,0
M0543,4121,transport_shuttle,BR,70.00171822,0.034725602,0.064862963,0.049998894,0.981508277,-0.410085609,-0.006206793,0,4.47353484,3.717109381,3,83.81,0,0
M0171,5968,subscription_box,AU,79.81837426,0.030141008,0.028685784,0.095438378,0.994493568,0.192372279,-0.078313093,7,11.677316,0,0,71.4,0,0
M0677,5968,subscription_box,SG,68.59394062,0.038516577,0.132876007,0.168204318,0.990610525,0.417239523,-0.130005884,30,10.74740588,0,2,69.89,0,0
M0209,7922,event_ticketing,AU,68.29400208,0.061411503,0.003785286,0.047968669,0.989963847,0.271489036,0.212708502,1,10.46739136,1.465186238,65,35.51,0,0
M0496,7922,event_ticketing,ZA,81.3317736,0.028791359,0.004554925,0.049460381,0.986321516,-0.451300898,0.097232836,1,7.37459281,20.66198607,86,30.09,0,0
M0322,4511,airline,ZA,55.90459169,0.00721975,0.113167237,0.051063424,0.979123816,-0.075267439,-0.065257498,1,2.427529989,20.42605563,83,69.57,0,1
M0238,4722,tour_operator,GB,74.41001777,0.03814732,0.072313662,0.104722881,0.994795812,0.438195515,0.006018395,7,2.78448289,11.49905029,166,74.45,0,0
M0635,5968,subscription_box,IN,49.50796151,0.03386413,0.05724361,0.027796229,0.996218843,-0.166338994,-0.026245218,0,10.17358815,0,0,54.04,0,0
M0613,7922,event_ticketing,GB,79.8014343,0.008690722,0.145060677,0.063976174,0.999,0.299539791,-0.140656604,30,8.981153076,6.611979178,71,60.82,0,1
M0244,4722,tour_operator,US,93.39360391,0.023590682,0.11251255,0.208044697,0.967458497,0.391497103,0.215046256,2,5.767872446,0,155,19.32,0,0
M0041,5817,digital_services,IN,67.12906738,0.065701728,0.072958681,0.103998242,0.97454867,0.9,-0.023479386,14,3.493660079,18.26586757,0,54.7,0,0
M0022,4121,transport_shuttle,SG,75.61637666,0.107570326,0.072695366,0.098569777,0.980632663,0.18634399,-0.01311644,2,7.203793082,0,0,27.08,0,0
M0087,7011,hotel,AE,25,0.008123007,0.029183412,0.192988771,0.991163177,0.352929532,0.000647357,7,4.595376321,26.29687044,31,55.89,1,0
M0467,5964,retail_goods_prepay,CA,59.20892389,0.017014269,0.060971542,0.142991389,0.997779068,0.14313258,0.417307264,30,9.116979225,6.418706709,18,149.15,0,0
M0076,4722,tour_operator,CA,58.3233662,0.012467131,0.084978519,0.049313349,0.9949789,0.605811049,-0.069137854,2,6.647405087,16.49578586,68,19.49,0,0
M0516,4722,online_travel_agency,AE,78.16303062,0.028495307,0.051743937,0.297341442,0.986625742,0.524608142,-0.088666915,1,9.402695431,12.35113739,15,14.92,0,0
M0709,7011,hotel,IN,72.15723064,0.00215718,0.129392498,0.118124457,0.972669526,0.024762737,0.025828069,7,4.792727225,0.934223895,25,94.33,0,0
M0569,8299,education_courses,ZA,79.69150479,0.001840997,0.042464742,0.08898502,0.992121249,-0.236286213,0.000407126,2,7.994626981,9.952608817,41,219.32,0,0
M0096,5817,digital_services,AE,92.42193306,0.049283888,0.12695605,0.158383895,0.967652794,0.412574244,0.154598612,2,9.03573806,34.0082109,0,150.6,0,0
M0026,7922,event_ticketing,IN,52.13721978,0.063622268,0.065468555,0.235268429,0.97986839,0.306041322,0.137865221,0,10.94163202,26.81045324,79,46.58,1,0
M0602,4511,airline,AE,53.49098006,0.030052322,0.045294856,0.093883936,0.983097182,0.47142183,0.063738405,0,4.956837196,11.51096576,301,46.34,0,0
M0696,4722,tour_operator,BR,64.86514966,0.035708813,0.103899397,0.152664395,0.983166569,0.038182178,-0.102678749,7,11.29527978,24.06423469,138,92.77,0,0
M0710,4722,online_travel_agency,IN,69.94381835,0.004162745,0.042798897,0.029841787,0.980727289,0.511318067,-0.013889314,7,2.374113735,2.39619995,18,126.69,0,0
M0326,4722,online_travel_agency,BR,78.28193541,0.037040247,0.052767754,0.121508142,0.982611892,-0.35253855,-0.038870358,0,8.46868935,21.6257685,67,29.7,0,0
M0094,8299,education_courses,BR,66.27849899,0.019591032,0.031584682,0.065863632,0.981124769,0.011191312,0.029715083,0,7.136210979,3.643500971,46,421.21,0,0
M0775,4722,online_travel_agency,ZA,90.29945264,0.003762527,0.114775693,0.163501663,0.965507281,0.655526061,0.149667356,0,10.2323942,19.87109925,101,44.93,0,0
M0233,7011,hotel,AU,65.82807424,0.052584783,0.070145067,0.039652536,0.984747371,-0.284092191,0.267312043,2,4.588169523,0,37,207.59,0,0
M0492,5817,digital_services,GB,49.17046461,0.043413947,0.068308739,0.465266497,0.978859056,0.444699125,0.143272597,2,5.656676608,17.24155535,3,87.26,0,0
M0442,5968,subscription_box,AU,86.28892735,0.016572724,0.036266926,0.159494747,0.974955148,0.055622714,0.042071438,0,7.631332199,0,6,66.92,0,0
M0083,7922,event_ticketing,ZA,61.53505764,0.049949195,0.005209741,0.137429464,0.976064579,-0.160114073,-0.055072361,7,9.094019973,0,86,347.41,0,0
M0719,7011,hotel,GB,52.42456834,0.006681977,0.031344285,0.095243012,0.968619363,-0.192155952,0.010794887,14,7.478822779,19.03400738,28,145.9,0,0
M0458,4722,tour_operator,BR,60.38656832,0.027208076,0.114653979,0.069631868,0.999,-0.006455155,0.034360485,0,10.97614442,11.42984608,64,27.97,0,0
M0664,4121,transport_shuttle,US,53.58582915,0.029208171,0.059632341,0.2334754,0.978286366,0.298517538,-0.042874245,1,2.593520355,20.93789167,7,63.38,0,0
M0799,4511,airline,SG,98,0.0313452,0.033286245,0.027825325,0.966316717,0.052781061,0.375988776,30,9.294489714,12.94227679,164,23.84,0,0
M0225,4722,online_travel_agency,AU,59.2575955,0.038577076,0.024307851,0.038654671,0.988440352,0.431041988,0.090399295,0,3.938820976,5.114739173,147,89.76,0,0
M0386,5964,retail_goods_prepay,AU,66.29219364,0.011796775,0.046818451,0.084903837,0.965133999,-0.198681607,0.144518211,2,6.969085221,8.519522371,3,26.51,0,0
M0642,4121,transport_shuttle,IN,60.09894579,0.024744799,0.030918617,0.059345877,0.982624888,-0.03030035,-0.033598452,0,5.805250063,1.482179585,0,29.82,0,1
M0082,7011,hotel,EU,70.29180574,0.011123163,0.014520383,0.145803655,0.964575329,-0.075995092,-0.019986105,1,8.779097078,10.86834147,27,20.51,0,0
M0720,4511,airline,EU,25,0.051258844,0.055395111,0.22844088,0.978655405,0.063083391,0.071312739,2,1.532163245,18.18420031,69,113.72,1,1
M0275,4722,tour_operator,ZA,90.25093165,0.009166042,0.098157721,0.080547114,0.988882195,0.550339105,-0.175754861,1,3.641015741,12.24682508,129,49.08,0,0
M0585,7011,hotel,AU,85.5053915,0.064869424,0.041922251,0.132696133,0.992326405,-0.103635202,0.092943341,0,9.077846292,0,49,14.96,0,0
M0734,8299,education_courses,BR,61.3486238,0.014708306,0.085922483,0.015687075,0.981848629,-0.170817327,-0.023935934,2,3.188132451,23.72122186,32,63.66,0,0
M0478,8299,education_courses,EU,80.62535649,0.003198798,0.109968201,0.053157018,0.994837548,0.072000785,0.068552942,7,6.871125727,5.132631655,35,172.39,0,0
M0421,7922,event_ticketing,SG,66.37687178,0.133692441,0.091023432,0.17548147,0.970182061,0.587237592,0.141707661,2,7.791430957,21.15249768,82,55.58,0,0
M0566,5964,retail_goods_prepay,CA,79.4094775,0.119036944,0.018310508,0.0867982,0.987004429,-0.356345237,0.226893071,0,9.938688062,5.329255525,14,62.2,0,0
M0778,4722,tour_operator,AE,60.43786349,0.03080834,0.069889225,0.14545849,0.976848915,-0.060608658,0.06465821,1,1.608601057,18.75984719,84,17.23,0,0
M0252,7011,hotel,EU,88.7020839,0.066448691,0.046783498,0.196978893,0.99190478,-0.141272217,0.04598574,2,3.583641496,13.70841867,55,50.01,0,0
M0010,5817,digital_services,SG,71.69525821,0.151753588,0.092711976,0.202380631,0.979750484,0.164465263,-0.107623878,1,6.133020149,12.83580785,0,12.63,0,0
M0087,7011,hotel,AE,25,0.008123007,0.029183412,0.192988771,0.991163177,0.352929532,0.000647357,7,4.595376321,26.29687044,20,93.39,1,0
M0357,4511,airline,AU,63.64662407,0.008540118,0.037941436,0.043515942,0.989747304,-0.352272262,-0.167327095,7,8.333193638,0,0,43.71,0,0
M0233,7011,hotel,AU,65.82807424,0.052584783,0.070145067,0.039652536,0.984747371,-0.284092191,0.267312043,2,4.588169523,0,20,197.76,0,0
M0321,4511,airline,IN,66.53450758,0.030305305,0.049769561,0.057243246,0.99258845,0.184765044,-0.121761834,2,10.72208695,31.9242801,138,52.59,0,0
M0000,4121,transport_shuttle,EU,90.8604416,0.047263039,0.048454866,0.117108697,0.980656487,0.762228231,0.12841137,14,8.212105728,24.90732028,11,21.95,0,0
M0218,4722,online_travel_agency,BR,54.41780143,0.003902552,0.139205449,0.008798249,0.984534989,-0.462933027,-0.117032586,7,7.183868765,23.23449937,92,270.68,0,0
M0416,4722,online_travel_agency,BR,85.50082807,0.00089294,0.006177169,0.244767235,0.987437974,-0.034173809,0.185804967,2,7.98559646,6.317558203,75,39.18,0,0
M0760,8299,education_courses,GB,54.59198948,0.04229071,0.102037055,0.234865673,0.989316449,0.314124917,0.203155074,1,6.202029125,1.453769438,34,59.03,0,0
M0164,5964,retail_goods_prepay,SG,82.17109164,0.011569109,0.087354834,0.275643643,0.984314541,-0.001728725,-0.059575432,1,1.50239652,9.814211617,10,39.86,0,0
M0325,4722,tour_operator,GB,61.32922845,0.134060615,0.069977575,0.042417117,0.97069943,0.075175607,0.145755228,14,4.560690983,0,122,29.32,1,0
M0508,5964,retail_goods_prepay,EU,63.60698008,0.045675618,0.14401021,0.223293868,0.988470976,0.127669114,0.127721157,30,5.568326489,0,15,29.75,0,0
M0188,4511,airline,ZA,93.75946042,0.023745225,0.258262456,0.10377527,0.983045832,-0.2020006,0.205514807,7,1.702196476,9.814548178,149,62.15,0,0
M0479,4511,airline,AU,70.11558736,0.029862802,0.013275612,0.099600318,0.994285757,0.299134729,0.034329497,1,3.201847352,12.82644326,0,22.35,0,0
M0533,7922,event_ticketing,EU,64.90858525,0.017227286,0.101818974,0.005529898,0.994828155,0.292433768,0.383227788,1,0.082899148,9.716161185,43,28.9,0,0
M0393,7011,hotel,US,67.48358686,0.037094353,0.07635053,0.039203354,0.98207439,-0.145714185,0.102225663,1,1.447042093,1.944853577,30,122.89,0,0
M0669,5817,digital_services,US,74.31104086,0.014525832,0.087266339,0.004817944,0.982160015,0.067098469,-0.113356559,2,3.910165423,42.07387183,6,43.57,0,0
M0126,7922,event_ticketing,ZA,75.62440679,0.012946728,0.167843955,0.075898001,0.999,-0.373348336,0.138230961,1,7.123099262,1.62826126,21,23.28,0,0
M0742,5964,retail_goods_prepay,SG,48.45615772,0.029016107,0.073764393,0.02779862,0.981572595,-0.117869793,0.053475325,2,7.389804926,9.022430891,27,43.26,0,0
M0351,5817,digital_services,IN,73.69864598,0.029200172,0.028165023,0.02965005,0.995083628,0.335370696,0.31555978,2,6.784246832,0,0,39.97,1,0
M0323,7922,event_ticketing,BR,74.83130567,0.008764689,0.006881635,0.035498398,0.98064801,0.069318053,0.055695716,1,3.38044942,18.91222793,48,91.67,0,0
M0669,5817,digital_services,US,74.31104086,0.014525832,0.087266339,0.004817944,0.982160015,0.067098469,-0.113356559,2,3.910165423,42.07387183,7,75.22,0,0
M0112,4121,transport_shuttle,AU,59.91894268,0.039473063,0.032778166,0.009797916,0.986154331,0.094216658,0.17089245,7,4.587174861,20.43459844,8,129.42,0,0
M0535,7922,event_ticketing,CA,47.41824095,0.024348186,0.152130562,0.195843714,0.987027957,0.166975943,0.164604975,14,8.521907785,18.97074832,52,119.63,0,0
M0599,4722,tour_operator,AU,76.53511412,0.014822813,0.107158386,0.150192369,0.999,-0.159563847,0.044618693,30,7.449247511,18.34462332,94,177.32,0,0
M0300,8299,education_courses,AU,70.8134956,0.033683909,0.042911348,0.095316321,0.983761951,-0.306715427,0.127787125,1,3.765150073,9.002583059,40,16.35,0,0
M0489,4121,transport_shuttle,AU,67.93242232,0.091067973,0.100840259,0.093645267,0.989494616,0.029825899,-0.240422954,0,0,0,2,25.55,0,0
M0544,7011,hotel,ZA,57.5882535,0.010284618,0.016428786,0.216763076,0.989046754,0.448505047,0.38517492,7,8.208292361,7.742499493,21,40.47,0,0
M0344,4511,airline,US,58.69525261,0.051489176,0.012758502,0.143477585,0.971223118,-0.053103298,0.128513488,1,3.316837473,1.866646891,149,18.54,0,0
M0671,5968,subscription_box,EU,66.8383901,0.030970905,0.069762364,0.17110713,0.989052578,-0.022584005,-0.019970347,0,6.628577777,5.445797014,0,28.88,0,0
M0208,5817,digital_services,GB,66.03474067,0.046493803,0.024065357,0.096300593,0.974258064,-0.313206953,0.285015845,7,3.831703251,17.73250115,2,23.72,0,0
M0787,7011,hotel,SG,84.15531347,0.005373047,0.009548183,0.033668486,0.987511761,0.446639499,-0.066305978,2,13.2164746,5.427794064,20,55.66,0,0
M0752,4722,tour_operator,EU,55.63468424,0.021771938,0.020624214,0.004779158,0.980714959,0.125489311,0.057481426,7,6.213367732,6.827893579,192,62.44,0,0
M0139,4722,online_travel_agency,GB,61.49218883,0.010678375,0.006650451,0.106279833,0.981164445,0.108166943,0.034037364,0,8.119790285,0,145,127.1,0,0
M0026,7922,event_ticketing,IN,52.13721978,0.063622268,0.065468555,0.235268429,0.97986839,0.306041322,0.137865221,0,10.94163202,26.81045324,76,38.87,1,0
M0192,4722,online_travel_agency,EU,51.76485726,0.008545155,0.046269126,0.079661432,0.989271721,0.346524932,0.089962152,2,9.86299044,9.172935821,187,30.88,0,0
M0601,4121,transport_shuttle,AE,76.74049674,0.037203546,0.12424469,0.14653808,0.992954222,0.406358077,-0.068577465,7,4.226139036,21.99708878,8,144.49,0,0
M0251,4722,online_travel_agency,EU,72.02614548,0.017337081,0.065316019,0.198170688,0.998522462,0.535086318,0.116976267,0,1.750014662,22.71086532,74,26.17,0,1
M0342,5968,subscription_box,GB,64.73175007,0.019588002,0.095362824,0.149059448,0.970957416,-0.040155995,-0.053360706,7,2.287288036,4.548287167,0,62.82,0,0
M0043,7011,hotel,US,72.63868443,0.031052094,0.031823601,0.108738882,0.99630112,0.440812638,0.094648609,0,8.961833132,8.330168321,34,65.39,0,0
M0212,5817,digital_services,IN,42.75140082,0.014453972,0.055413856,0.266098266,0.990127451,0.553136463,-0.031169973,7,1.992758599,3.794173581,0,26.69,1,0
M0072,4722,tour_operator,AU,59.54078236,0.040050089,0.060658892,0.221586331,0.996831875,0.136551599,-0.079968433,1,3.216409189,16.12984804,11,13.23,1,0
M0751,8299,education_courses,CA,77.6802068,0.012266628,0.018585421,0.109281715,0.989656635,-0.592960193,-0.032500154,0,1.407308723,17.06356064,40,19.61,0,1
M0441,7922,event_ticketing,IN,73.22317443,0.050710048,0.077800956,0.125686391,0.992121352,0.38430938,-0.041543638,2,7.366897889,11.67298629,88,138.51,0,0
M0388,5964,retail_goods_prepay,ZA,87.61438088,0.02753527,0.021463216,0.122726975,0.999,0.274447917,-0.026375236,7,7.561024402,5.720842583,16,31.06,0,0
M0542,4722,online_travel_agency,IN,63.27264938,0.008691036,0.139841348,0.317590275,0.985827829,-0.003366192,0.304330925,1,5.427430197,8.149493378,47,48.06,0,0
M0606,5964,retail_goods_prepay,CA,86.65196031,0.035876016,0.063083621,0.033200014,0.989503708,0.201879777,0.08147627,7,0.223623617,19.16678882,4,14.76,0,0
M0554,8299,education_courses,EU,93.65678904,0.04521863,0.07908917,0.080187776,0.990484213,-0.014340771,-0.035753874,1,9.40017186,15.99771557,44,126.09,0,0
M0546,8299,education_courses,IN,83.28900446,0.056316513,0.080822928,0.028750937,0.984788817,0.370767559,-0.153732672,14,8.307542276,12.50744261,20,26.79,0,0
M0456,7011,hotel,AU,77.86106368,0.054191244,0.099748903,0.198231972,0.99302811,-0.132490542,-0.137158879,14,5.310692278,12.38079476,43,163.71,0,0
M0512,4511,airline,SG,72.35432074,0.029791964,0.085021597,0.132887142,0.994530619,0.705421705,0.271972753,0,2.474825122,25.57515604,112,50.23,0,0
M0414,8299,education_courses,US,80.26599563,0.012664724,0.057513933,0.045774474,0.983560174,0.313274174,0.090637909,0,3.30875027,12.77043445,20,60.63,0,1
M0568,7011,hotel,AU,85.62070956,0.035770209,0.043021254,0.265188697,0.976483068,-0.092470658,0.088209547,0,4.913877744,3.791546065,7,87.28,0,0
M0447,4121,transport_shuttle,CA,55.35082981,0.081257548,0.016912351,0.085882661,0.984607185,0.12097666,-0.022574799,1,9.292138851,6.403946384,6,54.74,0,0
M0134,4722,online_travel_agency,US,70.11632478,0.058909536,0.039178762,0.165825563,0.981664991,-0.342142001,0.123366844,7,7.007667175,18.91405262,144,26.12,0,0
M0394,4722,online_travel_agency,CA,53.55177946,0.047213977,0.036098338,0.0886945,0.970174972,0.090137992,-0.085829943,0,8.794134332,15.32477138,88,259.79,0,0
M0190,5964,retail_goods_prepay,IN,70.1548975,0.004675414,0.088816338,0.067242695,0.983485478,-0.438223591,-0.186628588,14,7.021458413,13.05451137,13,62.59,0,0
M0782,4722,online_travel_agency,ZA,81.49096822,0.038032374,0.143334074,0.058146099,0.985883246,0.418645206,-0.25770854,1,8.512976013,33.28859801,74,75.13,0,0
M0045,4722,tour_operator,BR,58.52331294,0.013065419,0.062852734,0.149944952,0.987965566,0.311869998,-0.104765021,14,2.680842282,13.66732198,227,32.09,0,0
M0329,5964,retail_goods_prepay,SG,78.24896213,0.005924103,0.006689682,0.169870888,0.979520077,0.61199822,-0.05897572,2,5.578585739,13.47406886,4,22.16,0,0
M0554,8299,education_courses,EU,93.65678904,0.04521863,0.07908917,0.080187776,0.990484213,-0.014340771,-0.035753874,1,9.40017186,15.99771557,18,23.64,0,0
M0523,7011,hotel,ZA,66.20106423,0.002790332,0.065805579,0.045717796,0.999,0.246549497,0.173075721,30,5.571470385,5.181624046,48,45.65,0,0
M0132,5817,digital_services,AU,48.38129367,0.053662168,0.014848176,0.145724206,0.986880309,-0.033396223,-0.001752194,0,9.866339844,19.35455035,0,16,1,0
M0403,4722,online_travel_agency,AU,83.28320902,0.030517096,0.079384934,0.252185754,0.979049369,0.306805318,0.199012124,1,5.180423624,5.906051851,132,49.05,0,0
M0309,7922,event_ticketing,CA,78.19267644,0.013601402,0.029506228,0.239394498,0.966114948,0.324307154,0.12924861,2,6.306949481,5.611072612,3,66.27,0,0
M0165,4722,online_travel_agency,IN,79.23635498,0.046780918,0.108502153,0.188298878,0.977251466,0.141744523,0.099115859,30,0,24.16947609,28,206.27,0,0
M0184,4722,online_travel_agency,IN,54.22800463,0.001098384,0.030977016,0.10833669,0.987689906,0.259276626,0.087670629,7,2.677597164,13.0203709,161,46.88,0,0
M0239,5968,subscription_box,BR,61.6152371,0.097256305,0.05547863,0.078330808,0.98045223,0.383902372,0.338505197,14,7.18371515,1.018036442,0,36.12,0,0
M0358,7011,hotel,ZA,74.18465684,0.079601582,0.036698653,0.076531803,0.999,0.229235089,0.091294299,2,5.178726736,21.81938423,18,50.95,0,0
